Id,Note Id,Related to Id,Related to Type
48272146,70048877304,70075486152,Contact
48272618,70048877776,0,Contact
48272619,70048877776,70182691247,Contact
48272800,70048877957,70152429370,Contact
48272809,70048877966,70152469164,Contact
48272840,70048877997,70152705197,Contact
48273149,70048878306,70162290137,Contact
48273372,70048878529,70154352638,Contact
48273491,70048878648,70182691187,Contact
48273518,70048878675,70182691224,Contact
48273548,70048878705,70182620859,Contact
48273722,70048878879,70181597993,Contact
48274132,70048879291,0,Contact
48274133,70048879291,70182692242,Contact
48274171,70048879329,70182692242,Contact
48275297,70048880455,0,Contact
48275298,70048880455,70182693076,Contact
48275636,70048880793,70182572689,Contact
48275784,70048880941,70182644242,Contact
48276181,70048881340,0,Contact
48276182,70048881340,70182693723,Contact
48276186,70048881344,70182693723,Contact
48276688,70048881846,70182572689,Contact
48276953,70048882110,0,Contact
48276954,70048882110,70182694863,Contact
48276958,70048882114,70182695013,Contact
48277525,70048882679,70182697419,Contact
48277527,70048882681,70171857759,Contact
48277528,70048882682,70182694820,Contact
48277529,70048882683,70182694758,Contact
48277531,70048882685,70182693253,Contact
48277532,70048882686,70182698782,Contact
48277550,70048882704,0,Contact
48277551,70048882704,70182698886,Contact
48277567,70048882720,70182695013,Contact
48277570,70048882723,70182698782,Contact
48277602,70048882755,70182698782,Contact
48277614,70048882767,70182699197,Contact
48277746,70048882899,70182698886,Contact
48277747,70048882900,0,Contact
48277748,70048882900,70182699987,Contact
48277783,70048882935,0,Contact
48277784,70048882935,70182700241,Contact
48277786,70048882937,70182700241,Contact
48277816,70048882968,70182699197,Contact
48277830,70048882982,70182685960,Contact
48277831,70048882983,70182697871,Contact
48277834,70048882986,70182698836,Contact
48277838,70048882990,70182699514,Contact
48277842,70048882994,70182700495,Contact
48277845,70048882997,70182698836,Contact
48277899,70048883051,70129646799,Contact
48277981,70048883133,70149164258,Contact
48277983,70048883135,70147900861,Contact
48277984,70048883136,70148045354,Contact
48277986,70048883138,70145836070,Contact
48277988,70048883140,70144903909,Contact
48277990,70048883142,70141489417,Contact
48277993,70048883145,70140926241,Contact
48277999,70048883151,70154913780,Contact
48278008,70048883160,70155343342,Contact
48278012,70048883164,70155416316,Contact
48278015,70048883167,70156103901,Contact
48278016,70048883168,70156870842,Contact
48278018,70048883170,70157838577,Contact
48278019,70048883171,70158907590,Contact
48278020,70048883172,70159847969,Contact
48278021,70048883173,70160991038,Contact
48278046,70048883198,70161644745,Contact
48278051,70048883203,70162682293,Contact
48278059,70048883211,0,Contact
48278060,70048883211,70182702546,Contact
48278065,70048883216,70164912300,Contact
48278102,70048883253,70176832256,Contact
48278123,70048883274,70162364171,Contact
48278187,70048883338,0,Contact
48278188,70048883338,70182703030,Contact
48279286,70048884433,70182700829,Contact
48279306,70048884453,70182700522,Contact
48280201,70048885348,70182692092,Contact
48280252,70048885399,70182696355,Contact
48280292,70048885439,70182688536,Contact
48280348,70048885495,70182692242,Contact
48280368,70048885515,70182693076,Contact
48280397,70048885544,70182699987,Contact
48280438,70048885585,70151526743,Contact
48280955,70048886102,70117915017,Contact
48281009,70048886156,70157509167,Contact
48281132,70048886279,70181551246,Contact
48281410,70048886558,70182704697,Contact
48281650,70048886800,70182702484,Contact
48281707,70048886857,70182709309,Contact
48281733,70048886883,70182702706,Contact
48281804,70048886954,70182704046,Contact
48282144,70048887294,0,Contact
48282145,70048887294,70182709592,Contact
48282360,70048887509,70182708912,Contact
48282763,70048887913,70182709592,Contact
48285122,70048890273,70182587620,Contact
48285163,70048890314,70179883704,Contact
48285178,70048890329,70182712071,Contact
48285381,70048890532,70182538955,Contact
48285402,70048890553,70182703030,Contact
48285461,70048890612,70182706191,Contact
48285570,70048890721,70182702546,Contact
48285603,70048890754,70157509167,Contact
48285686,70048890837,70181551246,Contact
48286009,70048891160,70182703303,Contact
48286027,70048891178,70182705553,Contact
48286067,70048891219,70181732079,Contact
48286068,70048891220,70181732079,Contact
48286183,70048891335,70182645878,Contact
48286204,70048891356,70182705990,Contact
48286205,70048891357,70182705990,Contact
48286282,70048891434,70182655376,Contact
48286413,70048891565,70182674598,Contact
48286454,70048891606,0,Contact
48286455,70048891606,70182716371,Contact
48286481,70048891632,70182716371,Contact
48286585,70048891736,70182676921,Contact
48286683,70048891834,70179883704,Contact
48286685,70048891836,70182687797,Contact
48286860,70048892011,70182694863,Contact
48287068,70048892219,70182716371,Contact
48287087,70048892238,70182716268,Contact
48287257,70048892408,70182707599,Contact
48287652,70048892803,70182716683,Contact
48287958,70048893109,70182709360,Contact
48287981,70048893132,70182716839,Contact
48288025,70048893176,70182711499,Contact
48288111,70048893262,70182711884,Contact
48288684,70048893835,70163777385,Contact
48288747,70048893898,70175354913,Contact
48292998,70048898188,70182418201,Contact
48293005,70048898195,0,Contact
48293006,70048898195,70182724006,Contact
48293018,70048898207,70182474515,Contact
48293044,70048898233,70182474430,Contact
48293127,70048898316,70182691187,Contact
48293164,70048898353,70182515024,Contact
48293197,70048898386,70182515726,Contact
48293276,70048898465,70182516100,Contact
48293302,70048898491,70182516100,Contact
48293391,70048898580,70182709360,Contact
48294096,70048899285,70182722746,Contact
48294187,70048899376,70182723138,Contact
48294209,70048899398,70182673921,Contact
48294629,70048899818,70182516100,Contact
48295349,70048900537,70073143373,Contact
48295602,70048900792,70182725609,Contact
48295674,70048900864,70182675438,Contact
48295754,70048900944,70182725609,Contact
48295962,70048901152,70182407805,Contact
48296012,70048901202,70182603893,Contact
48296015,70048901205,70182675438,Contact
48296060,70048901250,70182698886,Contact
48296100,70048901290,70182614692,Contact
48296150,70048901340,70182517386,Contact
48296171,70048901361,70182435748,Contact
48296267,70048901457,70182685753,Contact
48296278,70048901468,70182440596,Contact
48296292,70048901482,70182522378,Contact
48296385,70048901575,70182526920,Contact
48296417,70048901607,70182524018,Contact
48296439,70048901629,70182685717,Contact
48296442,70048901632,70182537863,Contact
48296455,70048901645,70182682043,Contact
48296458,70048901648,70182524375,Contact
48296505,70048901695,70182435748,Contact
48296513,70048901703,70182530696,Contact
48296545,70048901735,70182593099,Contact
48296569,70048901759,70182570058,Contact
48296633,70048901823,70182680878,Contact
48296645,70048901835,70182597207,Contact
48296729,70048901919,70182622177,Contact
48296792,70048901982,70182637212,Contact
48297090,70048902281,70182645715,Contact
48297451,70048902642,70073143373,Contact
48297486,70048902677,0,Contact
48297487,70048902677,70182727226,Contact
48297686,70048902876,70182727226,Contact
48297921,70048903111,70182597552,Contact
48297995,70048903185,70182648348,Contact
48297997,70048903187,70080703103,Contact
48298159,70048903349,70182648348,Contact
48298270,70048903461,70182644025,Contact
48298279,70048903470,70073147931,Contact
48298481,70048903672,70073143373,Contact
48298507,70048903698,70182652880,Contact
48298518,70048903709,70171299703,Contact
48298532,70048903723,70171299703,Contact
48298550,70048903741,70182604459,Contact
48298563,70048903754,70182652866,Contact
48298572,70048903763,70182609697,Contact
48298583,70048903774,70182652837,Contact
48298657,70048903848,70182671075,Contact
48298665,70048903856,70182616814,Contact
48298680,70048903871,70182672383,Contact
48298687,70048903878,70182672383,Contact
48298697,70048903888,70182673483,Contact
48298776,70048903967,70182727933,Contact
48298860,70048904051,70182195616,Contact
48298962,70048904153,70182314720,Contact
48299060,70048904251,70182323204,Contact
48299121,70048904312,70182621034,Contact
48299161,70048904352,70182631975,Contact
48299183,70048904374,70182633947,Contact
48299209,70048904400,70182403901,Contact
48299213,70048904404,70182632807,Contact
48299320,70048904511,70182465913,Contact
48299368,70048904559,70182649548,Contact
48299434,70048904625,0,Contact
48299435,70048904625,70182728529,Contact
48299548,70048904738,70182666480,Contact
48299564,70048904754,70182647964,Contact
48299655,70048904845,70182649548,Contact
48299779,70048904970,70136273376,Contact
48300097,70048905289,70162553599,Contact
48300256,70048905448,70181621536,Contact
48300262,70048905454,70182195616,Contact
48300297,70048905489,70182728526,Contact
48300570,70048905762,70182603138,Contact
48300809,70048906001,70182674881,Contact
48300857,70048906049,70182649548,Contact
48300877,70048906069,70182323034,Contact
48300904,70048906096,70182323034,Contact
48300918,70048906110,70182648498,Contact
48300954,70048906146,70181815089,Contact
48300993,70048906185,70182651100,Contact
48301007,70048906199,70182651275,Contact
48301019,70048906211,70116710927,Contact
48301103,70048906295,70181902472,Contact
48301143,70048906335,70073143373,Contact
48301167,70048906359,70182200056,Contact
48301323,70048906515,70181907357,Contact
48301347,70048906539,70181998589,Contact
48301380,70048906572,70182188696,Contact
48301403,70048906595,70181044637,Contact
48301451,70048906643,70182316406,Contact
48301549,70048906741,70181780794,Contact
48301560,70048906752,70180919412,Contact
48301590,70048906782,70179237912,Contact
48301650,70048906842,70178788631,Contact
48302554,70048907747,0,Contact
48302555,70048907747,70182730720,Contact
48303286,70048908497,70182732992,Contact
48305645,70048910870,70167827979,Contact
48305828,70048911053,70182652866,Contact
48306130,70048911355,70162553599,Contact
48306140,70048911365,70182732135,Contact
48306216,70048911441,70182732806,Contact
48306282,70048911507,70182733166,Contact
48306306,70048911531,70182735078,Contact
48306339,70048911564,70180991365,Contact
48307443,70048912669,70182725609,Contact
48308839,70048914068,0,Contact
48308840,70048914068,70182737751,Contact
48308881,70048914109,0,Contact
48308882,70048914109,70182737786,Contact
48309617,70048914842,70182528125,Contact
48309743,70048914968,70182523260,Contact
48309995,70048915220,70182737786,Contact
48310008,70048915233,0,Contact
48310009,70048915233,70182738558,Contact
48310376,70048915602,0,Contact
48310377,70048915602,70182738786,Contact
48310503,70048915728,70149505278,Contact
48312510,70048917735,70182730712,Contact
48312554,70048917779,70182282362,Contact
48312625,70048917849,70182282362,Contact
48312653,70048917877,70182282362,Contact
48313006,70048918230,70182739097,Contact
48313060,70048918284,70182731931,Contact
48313267,70048918491,70182741162,Contact
48313581,70048918805,70182737324,Contact
48313656,70048918880,70182738892,Contact
48313747,70048918971,0,Contact
48313748,70048918971,70182741465,Contact
48313770,70048918993,70182739097,Contact
48314006,70048919228,70182733166,Contact
48318126,70048923376,70182179721,Contact
48318346,70048923596,0,Contact
48318347,70048923596,70182747465,Contact
48318500,70048923749,70182747465,Contact
48318526,70048923775,70182741162,Contact
48318549,70048923798,0,Contact
48318550,70048923798,70182747804,Contact
48318568,70048923816,70182747804,Contact
48318861,70048924109,70182260949,Contact
48319128,70048924377,70181497147,Contact
48319447,70048924696,70182614284,Contact
48319478,70048924727,70182614278,Contact
48319493,70048924742,70182614277,Contact
48319515,70048924764,70182401062,Contact
48319540,70048924789,70182401053,Contact
48319586,70048924835,70182401025,Contact
48319596,70048924845,70182401003,Contact
48319617,70048924866,70182674747,Contact
48319638,70048924887,70182400998,Contact
48319658,70048924907,70182401030,Contact
48319683,70048924932,70182401013,Contact
48319721,70048924970,70182401042,Contact
48319766,70048925015,70182401065,Contact
48319778,70048925027,70182399516,Contact
48319794,70048925043,70173859944,Contact
48320050,70048925299,70182743859,Contact
48320324,70048925574,70182743859,Contact
48320653,70048925903,70182260949,Contact
48320758,70048926008,70182747465,Contact
48320836,70048926086,70182282362,Contact
48321022,70048926272,70182747465,Contact
48321056,70048926306,70182728600,Contact
48321155,70048926405,70182747465,Contact
48321187,70048926437,70182747465,Contact
48321327,70048926578,70182747804,Contact
48321506,70048926757,70182740954,Contact
48321975,70048927226,70182743967,Contact
48322007,70048927258,70182744088,Contact
48322073,70048927324,70182745445,Contact
48322123,70048927374,70182746958,Contact
48322170,70048927421,70182745384,Contact
48322302,70048927553,70182401047,Contact
48322362,70048927613,70182401014,Contact
48322726,70048927977,70182400995,Contact
48322766,70048928017,70182401004,Contact
48322796,70048928047,70182400997,Contact
48322825,70048928076,70182401027,Contact
48322870,70048928121,70182401048,Contact
48323223,70048928476,70182022610,Contact
48323273,70048928526,70182401059,Contact
48323491,70048928744,70182401021,Contact
48323522,70048928775,70182400996,Contact
48323546,70048928799,70182401041,Contact
48323590,70048928843,70181905621,Contact
48323648,70048928901,70073145797,Contact
48323888,70048929141,70182401037,Contact
48324006,70048929259,70133805149,Contact
48324071,70048929324,70182401006,Contact
48324100,70048929353,70182401031,Contact
48324171,70048929424,70181968336,Contact
48324254,70048929507,70182401057,Contact
48324270,70048929523,70182401039,Contact
48324285,70048929538,70169941222,Contact
48324298,70048929551,0,Contact
48324299,70048929551,70182759548,Contact
48324326,70048929578,70182401043,Contact
48324347,70048929599,70182400983,Contact
48324466,70048929718,70181960172,Contact
48325180,70048930433,70182709360,Contact
48325234,70048930487,70182523861,Contact
48325245,70048930498,70182523861,Contact
48325247,70048930500,70182523861,Contact
48325257,70048930510,70182747465,Contact
48325271,70048930524,70182593099,Contact
48325279,70048930532,70182593099,Contact
48325285,70048930538,70182747465,Contact
48325294,70048930547,70182597207,Contact
48325303,70048930556,70182597207,Contact
48325338,70048930591,70182604459,Contact
48325369,70048930622,70182633947,Contact
48325404,70048930657,70182632807,Contact
48325415,70048930668,70182632807,Contact
48325433,70048930687,70182636067,Contact
48325439,70048930693,70182636067,Contact
48325479,70048930733,70182647964,Contact
48325534,70048930788,70182648498,Contact
48325542,70048930796,70182759542,Contact
48325584,70048930838,70182651100,Contact
48325589,70048930843,70182651100,Contact
48325612,70048930866,70182651275,Contact
48325659,70048930913,70182759924,Contact
48325722,70048930976,70182652003,Contact
48325751,70048931005,70182652003,Contact
48325775,70048931029,70182652226,Contact
48325809,70048931063,70182653246,Contact
48325839,70048931093,70182653489,Contact
48325844,70048931098,0,Contact
48325845,70048931098,70182760381,Contact
48325847,70048931100,70182653489,Contact
48325903,70048931155,70182656110,Contact
48325978,70048931230,70182657003,Contact
48326025,70048931277,70182657717,Contact
48326080,70048931332,70182657747,Contact
48326122,70048931374,70182666923,Contact
48326124,70048931376,70182666923,Contact
48326131,70048931383,70182666923,Contact
48326161,70048931413,70181498069,Contact
48326163,70048931415,70182667362,Contact
48326171,70048931423,70182667362,Contact
48326201,70048931453,70182669469,Contact
48326226,70048931478,70182632807,Contact
48326291,70048931543,70182672701,Contact
48326312,70048931564,70182676425,Contact
48326322,70048931574,70182676425,Contact
48326392,70048931644,70182722746,Contact
48326421,70048931673,70182723138,Contact
48326475,70048931727,70162553599,Contact
48326488,70048931740,70162553599,Contact
48326512,70048931763,70182732135,Contact
48326814,70048932064,70182759542,Contact
48327428,70048932677,0,Contact
48327429,70048932677,70182761689,Contact
48327530,70048932778,0,Contact
48327531,70048932778,70182761805,Contact
48327702,70048932960,0,Contact
48327703,70048932960,70182762154,Contact
48329312,70048934597,0,Contact
48329313,70048934597,70182766101,Contact
48329669,70048934953,70182762154,Contact
48330228,70048935514,70182743967,Contact
48330972,70048936271,70182763916,Contact
48331020,70048936319,70182744088,Contact
48331071,70048936370,70182745445,Contact
48331146,70048936448,70182746958,Contact
48331166,70048936468,70182745384,Contact
48331190,70048936492,70182759924,Contact
48331270,70048936571,70182743859,Contact
48331309,70048936610,70182739097,Contact
48331396,70048936697,0,Contact
48331397,70048936697,70182767014,Contact
48331667,70048936967,70182761689,Contact
48332113,70048937413,70182765748,Contact
48332242,70048937543,70182765341,Contact
48332314,70048937615,70182765341,Contact
48332326,70048937627,70182466916,Contact
48332369,70048937670,70182465913,Contact
48332370,70048937671,70170987440,Contact
48332421,70048937723,70182477837,Contact
48332430,70048937732,70182378316,Contact
48332483,70048937785,70182765091,Contact
48332518,70048937821,70182521182,Contact
48332562,70048937866,70182523119,Contact
48332615,70048937919,70182523260,Contact
48332661,70048937965,70182523861,Contact
48332669,70048937973,70182762996,Contact
48332670,70048937974,70182763916,Contact
48332682,70048937986,70182764132,Contact
48332688,70048937992,70182528125,Contact
48332742,70048938046,70182593099,Contact
48332743,70048938047,70182547071,Contact
48332770,70048938074,70182603893,Contact
48332794,70048938098,70182407805,Contact
48332795,70048938099,70182763906,Contact
48332812,70048938116,70181484081,Contact
48332864,70048938168,70182602945,Contact
48332926,70048938230,70182614005,Contact
48332935,70048938239,70182614005,Contact
48332942,70048938246,70181960146,Contact
48333009,70048938313,70182761741,Contact
48333081,70048938385,70182466916,Contact
48333083,70048938387,70182466916,Contact
48333223,70048938527,70182637212,Contact
48333330,70048938634,70182653134,Contact
48333682,70048938987,70182638424,Contact
48333768,70048939073,70182590231,Contact
48333769,70048939074,70182640422,Contact
48333871,70048939176,70182648348,Contact
48333879,70048939184,70182644175,Contact
48333914,70048939219,70182411760,Contact
48334036,70048939341,70182725609,Contact
48334259,70048939564,70182510530,Contact
48334260,70048939565,70182510530,Contact
48334461,70048939766,70162553599,Contact
48335408,70048940713,70182737324,Contact
48335577,70048940882,70182735181,Contact
48335632,70048940937,70181581490,Contact
48335643,70048940948,70182735078,Contact
48335667,70048940972,70182733166,Contact
48335676,70048940981,70181583727,Contact
48335726,70048941031,70181591530,Contact
48335737,70048941042,70181622829,Contact
48335745,70048941050,70182732806,Contact
48335769,70048941074,70181645357,Contact
48335789,70048941094,70182732135,Contact
48335794,70048941099,70181662623,Contact
48335808,70048941113,70182732135,Contact
48335830,70048941135,70181677823,Contact
48335984,70048941289,70181939024,Contact
48335991,70048941296,0,Contact
48335992,70048941296,70182769623,Contact
48336001,70048941305,70179005810,Contact
48336060,70048941364,70181680287,Contact
48336066,70048941370,70108106019,Contact
48336110,70048941414,70182642153,Contact
48336144,70048941448,70181330987,Contact
48336248,70048941552,70182644547,Contact
48336320,70048941624,70182641223,Contact
48336375,70048941679,70181345358,Contact
48336412,70048941716,70182644206,Contact
48336494,70048941798,70182645878,Contact
48336514,70048941818,70181352127,Contact
48336531,70048941835,70182598443,Contact
48336795,70048942100,70181083185,Contact
48336817,70048942122,70182598443,Contact
48336948,70048942254,70182649839,Contact
48336957,70048942263,70181083185,Contact
48336986,70048942292,70181423017,Contact
48337025,70048942331,70181452028,Contact
48337046,70048942352,70182647481,Contact
48337109,70048942415,70182648205,Contact
48337146,70048942452,70182538743,Contact
48337156,70048942462,70181960172,Contact
48337178,70048942483,70181983621,Contact
48337214,70048942519,70181453201,Contact
48337236,70048942541,70182694758,Contact
48337262,70048942567,70181453355,Contact
48337294,70048942599,70181960178,Contact
48337300,70048942605,70181453446,Contact
48337328,70048942633,70182746958,Contact
48337332,70048942637,70181453734,Contact
48337379,70048942684,70181453797,Contact
48337427,70048942732,70181454766,Contact
48337478,70048942783,70181454766,Contact
48337508,70048942813,70181454766,Contact
48337638,70048942943,0,Contact
48337639,70048942943,70182770585,Contact
48337676,70048942980,70182538936,Contact
48337731,70048943035,70182656271,Contact
48337741,70048943045,70181321271,Contact
48337778,70048943082,70181960187,Contact
48337786,70048943090,70181454808,Contact
48337789,70048943093,70182495850,Contact
48337814,70048943118,70181455247,Contact
48337846,70048943150,70181960151,Contact
48337860,70048943164,70181454395,Contact
48337873,70048943177,70181960141,Contact
48337915,70048943219,70181960215,Contact
48337975,70048943279,70181960191,Contact
48337997,70048943301,70181455699,Contact
48338007,70048943311,70182762154,Contact
48338027,70048943331,70167065821,Contact
48338033,70048943337,70181456017,Contact
48338049,70048943353,70181960199,Contact
48338074,70048943378,70181456557,Contact
48338106,70048943411,70181457470,Contact
48338111,70048943416,70181960114,Contact
48338132,70048943437,70181457573,Contact
48338152,70048943457,70181960203,Contact
48338177,70048943482,70181472235,Contact
48338180,70048943485,70181960213,Contact
48338195,70048943500,70181473353,Contact
48338212,70048943517,70182702484,Contact
48338249,70048943554,70181474986,Contact
48338260,70048943565,70182702706,Contact
48338271,70048943576,70181960112,Contact
48338276,70048943581,70181484598,Contact
48338297,70048943602,70181692295,Contact
48338316,70048943621,70181484867,Contact
48338334,70048943639,70181484867,Contact
48338413,70048943718,70181692295,Contact
48338435,70048943740,70181692295,Contact
48338522,70048943827,70181496617,Contact
48338546,70048943851,70181485274,Contact
48338552,70048943857,70167080777,Contact
48338560,70048943865,70180481944,Contact
48338607,70048943912,70181960090,Contact
48338614,70048943919,70181485274,Contact
48338655,70048943960,70181457470,Contact
48338679,70048943984,70181485486,Contact
48338716,70048944021,0,Contact
48338717,70048944021,70182771535,Contact
48338779,70048944083,70181485523,Contact
48338800,70048944104,70181486472,Contact
48338831,70048944135,70181486991,Contact
48338874,70048944178,70181455580,Contact
48338890,70048944194,70128864519,Contact
48338891,70048944195,70181489539,Contact
48338914,70048944218,70181490558,Contact
48338917,70048944221,70181960109,Contact
48338926,70048944230,70181490723,Contact
48338972,70048944276,70181960124,Contact
48338990,70048944294,70181554333,Contact
48338996,70048944300,70181491335,Contact
48339023,70048944327,70181493358,Contact
48339054,70048944358,70181960188,Contact
48339061,70048944365,70181490723,Contact
48339071,70048944375,70181960092,Contact
48339082,70048944386,70180809806,Contact
48339147,70048944451,70181960154,Contact
48339193,70048944497,70182282362,Contact
48339194,70048944498,70182282362,Contact
48339231,70048944535,70181960091,Contact
48339284,70048944588,70181939024,Contact
48339356,70048944660,70181960105,Contact
48339445,70048944749,0,Contact
48339446,70048944749,70182772252,Contact
48339477,70048944780,70182772252,Contact
48339557,70048944860,70117915017,Contact
48339572,70048944875,70182759548,Contact
48339625,70048944928,70182758273,Contact
48339647,70048944950,70182711881,Contact
48342814,70048948142,70182691187,Contact
48342823,70048948151,70182691187,Contact
48343165,70048948493,70182691187,Contact
48343384,70048948712,70181342129,Contact
48343614,70048948942,70181489539,Contact
48343683,70048949011,70181497177,Contact
48343811,70048949139,70181497262,Contact
48343869,70048949197,70181497281,Contact
48343906,70048949234,70181497680,Contact
48343949,70048949277,70181497749,Contact
48343977,70048949305,70181497885,Contact
48344004,70048949332,70181498290,Contact
48344023,70048949351,70181498290,Contact
48344069,70048949397,70181497754,Contact
48344125,70048949453,70181498517,Contact
48344277,70048949605,70181499195,Contact
48344279,70048949607,70181726489,Contact
48344316,70048949644,70181499591,Contact
48344331,70048949659,70182363988,Contact
48344370,70048949698,70182519324,Contact
48344378,70048949706,70182528125,Contact
48344404,70048949732,70182196751,Contact
48344455,70048949783,70181499591,Contact
48344470,70048949798,70182774889,Contact
48344523,70048949851,70069635884,Contact
48344546,70048949874,70181510658,Contact
48344572,70048949900,70182776416,Contact
48344574,70048949902,70181512246,Contact
48344611,70048949939,70181512591,Contact
48344618,70048949946,70181512591,Contact
48344635,70048949963,70181509390,Contact
48344918,70048950246,70182776608,Contact
48345012,70048950340,70181566737,Contact
48345023,70048950351,70181481561,Contact
48345027,70048950355,70182421184,Contact
48345093,70048950421,70073152421,Contact
48345109,70048950437,70182418201,Contact
48345182,70048950510,70181737722,Contact
48345201,70048950529,70182772252,Contact
48345237,70048950565,70182769623,Contact
48345240,70048950568,70182466916,Contact
48345254,70048950582,70182474515,Contact
48345289,70048950617,70180502723,Contact
48345291,70048950619,70182474430,Contact
48345338,70048950666,70170987440,Contact
48345376,70048950704,70161808769,Contact
48345393,70048950721,70182151755,Contact
48345406,70048950734,70182501166,Contact
48345435,70048950763,70182770585,Contact
48345481,70048950809,70182501386,Contact
48345499,70048950827,70181551403,Contact
48345520,70048950848,70085874538,Contact
48345525,70048950853,70181754772,Contact
48345551,70048950879,70181884053,Contact
48345570,70048950898,70132867251,Contact
48345597,70048950925,70182503190,Contact
48345606,70048950934,70132867251,Contact
48345698,70048951026,70182538701,Contact
48345787,70048951115,70182538755,Contact
48345806,70048951134,70182538833,Contact
48345849,70048951177,70182538880,Contact
48345888,70048951216,70181772029,Contact
48345918,70048951246,70182538900,Contact
48345935,70048951263,0,Contact
48345936,70048951263,70182778657,Contact
48345962,70048951289,70182515024,Contact
48345974,70048951301,70181814073,Contact
48345979,70048951306,70182538903,Contact
48345983,70048951310,70180991365,Contact
48346004,70048951331,70182515726,Contact
48346017,70048951344,70182510530,Contact
48346040,70048951367,70181062745,Contact
48346060,70048951387,70183178032,Contact
48346107,70048951434,70181992394,Contact
48346111,70048951438,70181062745,Contact
48346242,70048951569,70182292902,Contact
48346282,70048951609,70182538825,Contact
48346351,70048951678,70117915017,Contact
48346383,70048951709,70181814111,Contact
48346433,70048951759,70181814252,Contact
48346519,70048951845,70182440596,Contact
48346545,70048951871,70182526920,Contact
48346575,70048951901,70182537863,Contact
48346961,70048952288,0,Contact
48346962,70048952288,70182779206,Contact
48347285,70048952611,70181772029,Contact
48347641,70048952968,70181814405,Contact
48347723,70048953050,70181815059,Contact
48347967,70048953294,70181498011,Contact
48348025,70048953352,0,Contact
48348026,70048953352,70182779628,Contact
48348178,70048953504,70181960105,Contact
48348318,70048953644,70182510530,Contact
48348432,70048953760,70181498183,Contact
48348560,70048953888,70181960088,Contact
48348624,70048953952,70182547071,Contact
48349030,70048954357,70181960134,Contact
48349053,70048954380,70181828043,Contact
48349085,70048954412,70182779537,Contact
48349100,70048954427,70182440596,Contact
48349157,70048954484,70182779537,Contact
48349161,70048954488,70182004876,Contact
48349165,70048954492,70182779537,Contact
48349345,70048954672,70182761741,Contact
48349365,70048954692,70182761741,Contact
48349394,70048954721,70182013612,Contact
48349478,70048954805,70182675259,Contact
48349484,70048954811,70182154619,Contact
48349560,70048954887,70182538837,Contact
48350087,70048955414,70182155243,Contact
48350110,70048955437,70182155549,Contact
48350135,70048955462,70182155895,Contact
48350205,70048955532,70182155927,Contact
48350225,70048955552,70182156120,Contact
48350249,70048955576,70182167238,Contact
48350286,70048955613,70182298672,Contact
48350321,70048955648,70073149396,Contact
48350355,70048955682,70182446728,Contact
48350365,70048955692,70182460072,Contact
48350406,70048955733,70182486041,Contact
48350416,70048955743,70182778657,Contact
48350448,70048955775,70182622177,Contact
48350476,70048955803,70182155243,Contact
48350613,70048955940,70182584081,Contact
48350616,70048955943,70182584081,Contact
48350705,70048956032,70127929639,Contact
48350755,70048956082,70182673070,Contact
48350978,70048956305,70182486041,Contact
48351046,70048956373,70182486041,Contact
48351218,70048956545,70182743859,Contact
48351229,70048956556,70182735181,Contact
48351234,70048956561,70182737324,Contact
48351258,70048956585,0,Contact
48351259,70048956585,70182781911,Contact
48351261,70048956587,70182738892,Contact
48351266,70048956592,70182669469,Contact
48351273,70048956599,70182723195,Contact
48351283,70048956609,70182722746,Contact
48351301,70048956627,70182653246,Contact
48351308,70048956634,70182652226,Contact
48351313,70048956639,70182651275,Contact
48351319,70048956645,70182647964,Contact
48351352,70048956678,70182764571,Contact
48351424,70048956750,70182155927,Contact
48351519,70048956846,70182603138,Contact
48352026,70048957353,0,Contact
48352027,70048957353,70182782500,Contact
48352686,70048958013,70182779385,Contact
48352740,70048958067,70182780484,Contact
48352749,70048958076,70182781648,Contact
48352751,70048958078,70182781911,Contact
48352772,70048958099,70182783436,Contact
48352794,70048958121,70182648348,Contact
48352797,70048958124,70182780730,Contact
48352802,70048958129,70182783596,Contact
48352810,70048958137,70182652837,Contact
48352813,70048958140,70182779206,Contact
48352818,70048958145,70182675438,Contact
48352873,70048958200,70182652837,Contact
48352893,70048958220,70182648348,Contact
48352907,70048958234,70073151238,Contact
48352915,70048958242,70182703303,Contact
48352948,70048958275,70182637732,Contact
48352971,70048958298,70182645715,Contact
48352989,70048958316,70182671075,Contact
48352996,70048958323,70152083170,Contact
48352999,70048958326,70182673483,Contact
48353003,70048958330,70124661546,Contact
48353009,70048958336,70182674881,Contact
48353020,70048958347,70182688536,Contact
48353029,70048958356,70182707599,Contact
48353033,70048958360,70182783826,Contact
48353034,70048958361,70182688536,Contact
48353043,70048958370,70182699987,Contact
48353047,70048958374,70182704697,Contact
48353051,70048958378,70152083170,Contact
48353054,70048958381,70182711884,Contact
48353060,70048958387,70182786072,Contact
48353089,70048958416,70182747465,Contact
48353098,70048958425,70182651100,Contact
48353112,70048958439,70182547071,Contact
48353119,70048958446,70182652003,Contact
48353130,70048958457,70182307524,Contact
48353137,70048958464,70182004876,Contact
48353142,70048958469,70182323034,Contact
48353144,70048958471,70181828043,Contact
48353151,70048958477,70120294997,Contact
48353154,70048958480,70073151902,Contact
48353159,70048958485,70181902472,Contact
48353161,70048958487,70182652003,Contact
48353164,70048958490,70182273949,Contact
48353171,70048958497,70181814316,Contact
